STCode,DTCode,SDCode,TownVillgCode,TownVillgName
3,044,00241,035397,Barkandi (63)
3,044,00241,035398,Muktsar(Rural) (54)
3,044,00241,035399,Bir Sarkar (65)
3,044,00241,035400,Sangu Dhaun (64)
3,044,00241,035401,Thandewala (67)
3,044,00241,035402,Kotli Sangar (68)
3,044,00241,035403,Charewan (105)
3,044,00241,035404,Ude Karan (66)
3,044,00241,035405,Chauntra (106)
3,044,00241,035406,Mar Mallu (140)
3,044,00241,035407,Bura Gujjar (107)
3,044,00241,035408,Kotli Dewan (108)
3,044,00241,035409,Lambi Dhab (109)
3,044,00241,035410,Chak Lambi Dhab (110)
3,044,00241,035411,Saddarwala (111)
3,044,00241,035412,Chak Attari Saddarwala (128)
3,044,00241,035413,Fattanwala (127)
3,044,00241,035414,Attari (129)
3,044,00241,035415,Chak Kala Singhwala (126)
3,044,00241,035416,Roranwali (122)
3,044,00241,035417,Chak Jawahar Singhwala (130)
3,044,00241,035418,Ranjitgarh (159)
3,044,00241,035419,Nurpur Kirpalke (135)
3,044,00241,035420,Virvianwali (131)
3,044,00241,035421,Gulabewala (132)
3,044,00241,035422,Jaseana (133)
3,044,00241,035423,Mangatker (134)
3,044,00241,035424,Landaroda (137)
3,044,00241,035425,Shivpura (136)
3,044,00241,035426,Kanianwali (150)
3,044,00241,035427,Jagat Singhwala (154)
3,044,00241,035428,Mukand Singhwala (153)
3,044,00241,035429,Bhangewala (151)
3,044,00241,035430,Maan Singhwala (152)
3,044,00241,035431,Sheerwali (149)
3,044,00241,035432,Najabat Kokrian (138)
3,044,00241,035433,Lubhanianwali (139)
3,044,00241,035434,Wangal (148)
3,044,00241,035435,Randhawa (147)
3,044,00241,035436,Dohak (146)
3,044,00241,035437,Chak Dohak (145)
3,044,00241,035438,Budhimal (144)
3,044,00241,035439,Jandoke (143)
3,044,00241,035440,Sakanwali (142)
3,044,00241,035441,Sangrana (141)
3,044,00241,035442,Dodanwali (103)
3,044,00241,035443,Takhat Malana (102)
3,044,00241,035444,Jamuana (101)
3,044,00241,035445,Chak Baja Madahar (98)
3,044,00241,035446,Wattu (97)
3,044,00241,035447,Motlewala (96)
3,044,00241,035448,Chak Motlewala (95)
3,044,00241,035449,Madahar Kalan (94)
3,044,00241,035450,Baja Madahar (99)
3,044,00241,035451,Chak Gandha Singhwala (100)
3,044,00241,035452,Sunian (92)
3,044,00241,035453,Jhabelwali (104)
3,044,00241,035454,Warring (91)
3,044,00241,035455,Haraj (69)
3,044,00241,035456,Chak Khokhar (70)
3,044,00241,035457,Sarai Naga (90)
3,044,00241,035458,Khokhar (71)
3,044,00241,035459,Bari Hari Urf Harike Kalan (89)
3,044,00241,035460,Samagh (88)
3,044,00241,800217,Muktsar (M Cl)
3,044,00241,800218,Bariwala (NP)
3,045,00000,000000,Faridkot
3,045,00242,000000,Faridkot
3,045,00242,035461,Bhairon-Ki-Bhatti (104)
3,045,00242,035462,Hari Nau (105)
3,045,00242,035463,Koharwala (130)
3,045,00242,035464,Thara (106)
3,045,00242,035465,Maur (103)
3,045,00242,035466,Khara (102)
3,045,00242,035467,Wara Daraka (107)
3,045,00242,035468,Wander Jatana (108)
3,045,00242,035469,Dawareana (109)
3,045,00242,035470,Jalaleana (110)
3,045,00242,035471,Naraingarh (95)
3,045,00242,035472,Virewala Khurd (96)
3,045,00242,035473,Machaki Mal Singh (97)
3,045,00242,035474,Dhimanwali (98)
3,045,00242,035475,Chak Dhimanwali (69)
3,045,00242,035476,Phide Khurd (99)
3,045,00242,035477,Chak Kalyan (101)
3,045,00242,035478,Phide Kalan (100)
3,045,00242,035479,Chak Shama (66)
3,045,00242,035480,Chak Daggoromana (68)
3,045,00242,035481,Daggo Romana (67)
3,045,00242,035482,Hariewala (65)
3,045,00242,035483,Dana Romana (71)
3,045,00242,035484,Sango Romana (70)
3,045,00242,035485,Rattirori (72)
3,045,00242,035486,Kamiana (74)
3,045,00242,035487,Qila Nau (73)
3,045,00242,035488,Sukhanwala (64)
3,045,00242,035489,Chet Singhwala (61)
3,045,00242,035490,Sher Singhwala (62)
3,045,00242,035491,Dhab Sher Singhwala (63)
3,045,00242,035492,Bhilewala (45)
3,045,00242,035493,Mani Singhwala (46)
3,045,00242,035494,Kingra (44)
3,045,00242,035495,Ghuduwala (42)
3,045,00242,035496,Bhag Singhwala (43)
3,045,00242,035497,Virewala kalan (39)
3,045,00242,035498,Madahar (40)
3,045,00242,035499,Pindi Balochan (38)
3,045,00242,035500,Kanianwali (37)
3,045,00242,035501,Chak Seman (36)
3,045,00242,035502,Ahal (35)
3,045,00242,035503,Deep Singhwala (34)
3,045,00242,035504,Chak Deep Singhwala (33)
3,045,00242,035505,Saideke (32)
3,045,00242,035506,Jhok Sarkari (30)
3,045,00242,035507,Kauni (31)
3,045,00242,035508,Sangatpura (41)
3,045,00242,035509,Sadiq (47)
3,045,00242,035510,Rupianwala (48)
3,045,00242,035511,Sangrahur (27)
3,045,00242,035512,Buttar (28)
3,045,00242,035513,Arayanwala Khurd (29)
3,045,00242,035514,Gujjar (24)
3,045,00242,035515,Mumaru (23)
3,045,00242,035516,Chak Sahu (22)
3,045,00242,035517,Chanian (25)
3,045,00242,035518,Dod (26)
3,045,00242,035519,Janerian (49)
3,045,00242,035520,Sadhuwala (50)
3,045,00242,035521,Jandwala (51)
3,045,00242,035522,Dhilwan Khurd (52)
3,045,00242,035523,Chak Nehra (53)
3,045,00242,035524,Jhotiwala 54)
3,045,00242,035525,Midu Maan (58)
3,045,00242,035526,Mehmuana (59)
3,045,00242,035527,Machaki Kalan (60)
3,045,00242,035528,Machaki Khurd (57)
3,045,00242,035529,Faridkot (Rural) (75)
3,045,00242,035530,Arayanwala Kalan (56)
3,045,00242,035531,Burj Masta (55)
3,045,00242,035532,Ghugiana (20)
3,045,00242,035533,Simrewala (21)
3,045,00242,035534,Bir Ghugiana (18)
3,045,00242,035535,Chak Bodla (17)
3,045,00242,035536,Chugewala (16)
3,045,00242,035537,Sadhanwala (15)
3,045,00242,035538,Pakhi Khurd (14)
3,045,00242,035539,Dalewala (13)
3,045,00242,035540,Ghoniwala (10)
3,045,00242,035541,Jhariwala (9)
3,045,00242,035542,Khilchi (11)
3,045,00242,035543,Nathalwala (12)
3,045,00242,035544,Beguwala (19)
3,045,00242,035545,Golewala (7)
3,045,00242,035546,Chak Kalatola (8)
3,045,00242,035547,Kabalwala (1)
3,045,00242,035548,Hassan Bhatti (2)
3,045,00242,035549,Pehluwala (3)
3,045,00242,035550,Mallewala (4)
3,045,00242,035551,Hadialana (5)
3,045,00242,035552,Rajowala (6)
3,045,00242,035553,Pipli (76)
3,045,00242,035554,Bir Bholuwala (77)
3,045,00242,035555,Bholuwala (78) (Part)
3,045,00242,035556,Pakhi Kalan (80)
3,045,00242,035557,Bhagthala Khurd (81)
3,045,00242,035558,Bhagthala Kalan (82)
3,045,00242,035559,Moranwali (83)
3,045,00242,035560,Ghumiara (84)
3,045,00242,035561,Chand baja (86)
3,045,00242,035562,Misriwala (85)
3,045,00242,035563,Kaler (91)
3,045,00242,035564,Pakka (79)
3,045,00242,035565,Tehna (92)
3,045,00242,035566,Chahal (94)
3,045,00242,035567,Bhana (93)
3,045,00242,035568,Dhudi (90)
3,045,00242,035569,Chak Dhudi (89)
3,045,00242,035570,Mandwala (87)
3,045,00242,035571,Dhulkot (88)
3,045,00242,035572,Kot Sukhia (120) 
3,045,00242,035573,Bagiana (121)
3,045,00242,035574,Sirsari (116)
3,045,00242,035575,Nangal (119)
3,045,00242,035576,Chambeli (118)
3,045,00242,035577,Bir Chahal (112)
3,045,00242,035578,Sikhanwala (113)
3,045,00242,035579,Nathewala (117)
3,045,00242,035580,Bir Sikhanwala (114)
3,045,00242,035581,Sandhwan (111)
3,045,00242,035582,Kot Kapura (129)
3,045,00242,035583,Deviwala (115)
3,045,00242,035584,Aulakh (123)
3,045,00242,035585,Chak Bhuria (122)
3,045,00242,035586,Jeonwala (124)
3,045,00242,035587,Ghaniewala (125)
3,045,00242,035588,Panjgrain Kalan (126)
3,045,00242,035589,Dhilwan Kalan (127)
3,045,00242,035590,Sibbian (120)
3,045,00242,035591,Houses & Rice Shellers (Bholowal -  Road) (OG)
3,045,00242,800219,Faridkot (M Cl + OG)
3,045,00242,800219,Faridkot (M Cl)
3,045,00242,800220,Kot Kapura (M Cl)
3,045,00243,000000,Jaitu
3,045,00243,035592,Burj Harika (146)
3,045,00243,035593,Bargari (145)
3,045,00243,035594,Burj Jawahar Singhwala (147)
3,045,00243,035595,Gondara (148)
3,045,00243,035596,Jhakharwala (149)
3,045,00243,035597,Ran Singhwala (144)
3,045,00243,035598,Behbal Khurd (143)
3,045,00243,035599,Behbal Kalan (142)
3,045,00243,035600,Gurusar (141)
3,045,00243,035601,Sarawan (140)
3,045,00243,035602,Romana Albel Singh (128)
3,045,00243,035603,Dhaipai (131)
3,045,00243,035604,Matta (132)
3,045,00243,035605,Ajit Gill (139)
3,045,00243,035606,Ramuwala (2)
3,045,00243,035607,Rori Kapura (138)
3,045,00243,035608,Kasam Bhatti (133)
3,045,00243,035609,Surghuri (134)
3,045,00243,035610,Madhak (135)
3,045,00243,035611,Khachran (136)
3,045,00243,035612,Ramiana (137)
3,045,00243,035613,Karirwali (5)
3,045,00243,035614,Chaina (3)
3,045,00243,035615,Ramgarh (4)
3,045,00243,035616,Bish Nandi (6)
3,045,00243,035617,Gumti Khurd (10)
3,045,00243,035618,Chand Bhan (9)
3,045,00243,035619,Fatehgarh (11)
3,045,00243,035620,Jaitu (1) (Part)
3,045,00243,035621,Dal Singhwala (16)
3,045,00243,035622,Sedha Singhwala (15)
3,045,00243,035623,Lambwali (150)
3,045,00243,035624,Dod (3)
3,045,00243,035625,Malla (4)
3,045,00243,035626,Bajakhana (151)
3,045,00243,035627,Rauwala (14)
3,045,00243,035628,Okandwala (13)
3,045,00243,035629,Gobindgarh (12)
3,045,00243,035630,Wara Bhaika (152)
3,045,00243,035631,Romana Ajit Singh (8)
3,045,00243,035632,Ghanian (7)
3,045,00243,035633,Kothe Lal Premi (OG)
3,045,00243,800221,Jaitu (M Cl + OG)
3,045,00243,800221,Jaitu (M Cl)
3,046,00000,000000,Bathinda
3,046,00244,000000,Rampura Phul
3,046,00244,035634,Neor (6)
3,046,00244,035635,Maluka (5)
3,046,00244,035636,Kotha Guru (1)
3,046,00244,035637,Burj Thror (2)
3,046,00244,035638,Siriewala (183)
3,046,00244,035639,Burj Ladha Singhwala (184)
3,046,00244,035640,Kesar Singhwala (185)
3,046,00244,035641,Bhodipura (20)
3,046,00244,035642,Ramuwala (17)
3,046,00244,035643,Hakam Singhwala (18)
3,046,00244,035644,Koer Singhwala (19)
3,046,00244,035645,Aklia Jalal (21)
3,046,00244,035646,Gurusar (22)
3,046,00244,035647,Hamirgarh (23)
3,046,00244,035648,Jalal (24)
3,046,00244,035649,Dyalpura Bhaika (25)
3,046,00244,035650,Gaunspura (26)
3,046,00244,035651,Kangar (27)
3,046,00244,035652,Salabatpura (28)
3,046,00244,035653,Adampura (29)
3,046,00244,035654,Rajgarh (30)
3,046,00244,035655,Dulewala (31)
3,046,00244,035656,Bhai Rupa (32)
3,046,00244,035657,Gumti Kalan (33)
3,046,00244,035658,Dayalpura Mirza (1)
3,046,00244,035659,Selbrah (34)
3,046,00244,035660,Kauloke (36)
3,046,00244,035661,Burj Gill (35)
3,046,00244,035662,Dhapali (444)
3,046,00244,035663,Ghandawna (441)
3,046,00244,035664,Sandhu Khurd (442)
3,046,00244,035665,Phulewala (443)
3,046,00244,035666,Raiya Urf Hardaspura (2)
3,046,00244,035667,Dhingar (445)
3,046,00244,035668,Allike (446)
3,046,00244,035669,Chotian (42)
3,046,00244,035670,Bugran (43)
3,046,00244,035671,Jethuke (447)
3,046,00244,035672,Ghureli (448)
3,046,00244,035673,Ghurela (49)
3,046,00244,035674,Jeondan (71)
3,046,00244,035675,Balloh (48)
3,046,00244,035676,Badlala (47)
3,046,00244,035677,Jaidan (46)
3,046,00244,035678,Mandi Kalan (2)
3,046,00244,035679,Khokhar (1)
3,046,00244,035680,Chaoke (450)
3,046,00244,035681,Pirkot (451)
3,046,00244,035682,Bhaini Chuhar (452)
3,046,00244,035683,Sooch (3)
3,046,00244,035684,Dikh (2)
3,046,00244,035685,Dhade (3)
3,046,00244,035686,Ram Niwas (4)
3,046,00244,035687,Mandi Khurd (5)
3,046,00244,035688,Har Kishanpura (10)
3,046,00244,035689,Nandgarh Kotra (9)
3,046,00244,035690,Jhanduke (11)
3,046,00244,035691,Mansa Khurd (12)
3,046,00244,035692,Gill Khurd (8)
3,046,00244,035693,Daulatpura (7)
3,046,00244,035694,Balianwala (6)
3,046,00244,035695,Bhunder (449)
3,046,00244,035696,Kotra Korianwala (73)
3,046,00244,035697,Patti Karam Chand Mehraj (193)
3,046,00244,035698,Rampura(Rural) (72)
3,046,00244,035699,Pitho (45)
3,046,00244,035700,Kararwala (44)
3,046,00244,035701,Gill Kalan (40) (Part)
3,046,00244,035702,Burj Mansa (41)
3,046,00244,035703,Phul (Rural) (39) (Part)
3,046,00244,035704,Harnam Singhwala (38)
3,046,00244,035705,Sadhana (37)
3,046,00244,035706,Patti Sandli Mehraj (189)
3,046,00244,035707,Patti Saol Mehraj (190)
3,046,00244,035708,Patti Kala Mehraj (192)
3,046,00244,035709,Jawahar Nagar on Rampura - Bathinda Road (OG)
3,046,00244,035710,Dashmesh Nagar on Rampura - Mehraj Road  (OG)
3,046,00244,035711,Outgrowth of Gandhi Nagar on Pitho Road  (OG)
3,046,00244,800222,Bhagta Bhai Ka (NP)
3,046,00244,800223,Rampura Phul (M Cl + OG)
3,046,00244,800223,Rampura Phul (M Cl)
3,046,00245,000000,Bathinda
3,046,00245,035712,Mari (191)
3,046,00245,035713,Burj Dalla (184)
3,046,00245,035714,Bhaini   (188)
3,046,00245,035715,Kalian Sadda (187)
3,046,00245,035716,Kalian Malka (186)
3,046,00245,035717,Kalian Sukha (185)
3,046,00245,035718,Bajoana (183)
3,046,00245,035719,Giddar (181)
3,046,00245,035720,Nathpura (182)
3,046,00245,035721,Ganga Nathana (180)
3,046,00245,035722,Nathana (179)
3,046,00245,035723,Poohli (178)
3,046,00245,035724,Dhilwan (177)
3,046,00245,035725,Gobindpura (176)
3,046,00245,035726,Seman (199)
3,046,00245,035727,Poohla (198)
3,046,00245,035728,Bath (197)
3,046,00245,035729,Lehra Dhul Kot (194)
3,046,00245,035730,Lehra Sondha (195)
3,046,00245,035731,Lehra Mohabat (196)
3,046,00245,035732,Lehra Khana (202)
3,046,00245,035733,Lehra Bega (200)
3,046,00245,035734,Bhucho Kalan (201)
3,046,00245,035735,Burj Kahan Singhwala (206)
3,046,00245,035736,Bhucho Khurd (207)
3,046,00245,035737,Bhagu (59)
3,046,00245,035738,Bibiwala (174)
3,046,00245,035739,Joganand (173)
3,046,00245,035740,Gill Patti (71)
3,046,00245,035741,Bhokhra (160)
3,046,00245,035742,Khialiwala (159)
3,046,00245,035743,Har Raipur Urf Bhokhri (158)
3,046,00245,035744,Jandanwala (155)
3,046,00245,035745,Khemuana (154)
3,046,00245,035746,Jeeda (153)
3,046,00245,035747,Chak Jandanwala (156)
3,046,00245,035748,Chak Jeeda (157)
3,046,00245,035749,Goniana Kalan (162)
3,046,00245,035750,Goniana Khurd (163)
3,046,00245,035751,Chak Goniana kalan (164)
3,046,00245,035752,Balahar Vinjhu (166)
3,046,00245,035753,Amargarh (161)
3,046,00245,035754,Nehianwala (167)
3,046,00245,035755,Sibian (72)
3,046,00245,035756,Mehma Sarja (168)
3,046,00245,035757,Mehma Sawai (169)
3,046,00245,035758,Chak Goniana Khurd (165)
3,046,00245,035759,Akalia Kalan (8)
3,046,00245,035760,Akalia Khurd (7)
3,046,00245,035761,Balahar Mehma (170)
3,046,00245,035762,Dan Singhwala (171)
3,046,00245,035763,Warkandi (172)
3,046,00245,035764,Ganga (173)
3,046,00245,035765,Ablu (174)
3,046,00245,035766,Mehma Sarkari (175)
3,046,00245,035767,Mehma Bhagwana (176)
3,046,00245,035768,Killi Nihal Singhwali (179)
3,046,00245,035769,Burj Mehma (178)
3,046,00245,035770,Deon (177)
3,046,00245,035771,Buladewala (73)
3,046,00245,035772,Behman Dewana (74)
3,046,00245,035773,Bir Behman (75)
3,046,00245,035774,Chugha Khurd (76)
3,046,00245,035775,Baluana (77)
3,046,00245,035776,Virk Kalan (181)
3,046,00245,035777,Virk Khurd (182)
3,046,00245,035778,Karamgarh Sattran (78)
3,046,00245,035779,Sardargarh (80)
3,046,00245,035780,Chugha Kalan (79)
3,046,00245,035781,Jhumba (5)
3,046,00245,035782,Teona (4)
3,046,00245,035783,Multania (67)
3,046,00245,035784,Birtalab Urf Talab Neehar (68)
3,046,00245,035785,Naruana (65)
3,046,00245,035786,Mian (66)
3,046,00245,035787,Baho Sibian Patti Basawa Singh (2)
3,046,00245,035788,Baho Sibian Patti Dharam Singh (1)
3,046,00245,035789,Baho Jattri (3)
3,046,00245,035790,Jai Singhwala (91)
3,046,00245,035791,Gurusar Sainewala (92)
3,046,00245,035792,Jodhpur Romana (64)
3,046,00245,035793,Jassi Pauwali (61)
3,046,00245,035794,Phus Mandi (60)
3,046,00245,035795,Gulabgarh Urf Naiwala (58)
3,046,00245,035796,Tungwali (208)
3,046,00245,035797,Chak Fateh Singhwala (205)
3,046,00245,035798,Chak Bakhtu (203)
3,046,00245,035799,Chak Ram Singhwala (204)
3,046,00245,035800,Dhan Singh Khana (23)
3,046,00245,035801,Kot Shamir (57)
3,046,00245,035802,Katar Singhwala (62)
3,046,00245,035803,Gehri Devi nagar (63)
3,046,00245,035804,Mehta (94)
3,046,00245,035805,Gehri Buttar (93)
3,046,00245,035806,Anoopgarh Urf Machhana (98)
3,046,00245,035807,Sangat Kalan (99)
3,046,00245,035808,Phulo Mithi (90)
3,046,00245,035809,Kot Guru (100)
3,046,00245,035810,Ghudda (89)
3,046,00245,035811,Nandgarh (88)
3,046,00245,035812,Bajak (87)
3,046,00245,035813,Janghi Rana (86)
3,046,00245,035814,Raike Khurd Urf Chak Dana (84)
3,046,00245,035815,Bahadargarh Jandian (82)
3,046,00245,035816,Lool Bai (81)
3,046,00245,035817,Raike Kalan (83)
3,046,00245,035818,Bambiha (85)
3,046,00245,035819,Chak Attar Singhwala (103)
3,046,00245,035820,Kal Jharani (104)
3,046,00245,035821,Kotli Sabo (105)
3,046,00245,035822,Faridkot (106)
3,046,00245,035823,Chak Kharak Singhwala Urf Doomwali (109)
3,046,00245,035824,Pathrala (108)
3,046,00245,035825,Bandi (107)
3,046,00245,035826,Dhunike (102)
3,046,00245,035827,Muhalan (101)
3,046,00245,035828,Jassi Bagwali (111)
3,046,00245,035829,Kishanpura Urf Kutti (110)
3,046,00245,035830,Chak Ruldu Singhwala  (113)
3,046,00245,035831,Bhisiana (CT)
3,046,00245,035832,Mehna (CT)
3,046,00245,800224,Bhucho Mandi (M Cl)
3,046,00245,800225,Goniana (M Cl)
3,046,00245,800226,Bathinda (M Corp.)
3,046,00245,800227,Sangat (M Cl)
3,046,00245,800228,Kot Fatta (M Cl)
3,046,00246,000000,Talwandi Sabo
3,046,00246,035833,Jodhpur Bagga Singh Alias Phalran (116)
3,046,00246,035834,Sekho (117)
3,046,00246,035835,Chak Hira Singhwala Urf Pakka Khurd (115)
3,046,00246,035836,Pakka Kalan (114)
3,046,00246,035837,Amarpura Urf Gurthuri (112)
3,046,00246,035838,Dunewala (97)
3,046,00246,035839,Bhagwangarh Urf Bhukhianwali (96)
3,046,00246,035840,Shergarh (95)
3,046,00246,035841,Nasibpura (56) (Kaile bandar)
3,046,00246,035842,Kot Bakhtu (44)
3,046,00246,035843,Manwala Urf Kishangarh (43)
3,046,00246,035844,Malwala (42)
3,046,00246,035845,Bangi Dipa Singh (41)
3,046,00246,035846,Bangi Rughu (40)
3,046,00246,035847,Sukhladhi (39)
3,046,00246,035848,Bagha (119)
3,046,00246,035849,Tarkhanwala (118)
3,046,00246,035850,Ramsara (122)
3,046,00246,035851,Kanakwal Urf Rattangarh (123)
3,046,00246,035852,Phulo Khari (124)
3,046,00246,035853,Giana (126)
3,046,00246,035854,Gatwali (127)
3,046,00246,035855,Jogewala (128)
3,046,00246,035856,Tungwali (129)
3,046,00246,035857,Malkana (125)
3,046,00246,035858,Jajjal (35)
3,046,00246,035859,Kamalu (120)
3,046,00246,035860,Bangi Nihal Singh (38)
3,046,00246,035861,Bangi Ruldu (37)
3,046,00246,035862,Leleana (36)
3,046,00246,035863,Mahi Nangal (45)
3,046,00246,035864,Jeon Singhwala (55)
3,046,00246,035865,Chathewala (54)
3,046,00246,035866,Kot Bhara (53)
3,046,00246,035867,Ramgarh Bhundar (51)
3,046,00246,035868,Bhai Bakhtour (24)
3,046,00246,035869,Ghaso Khana (22)
3,046,00246,035870,Manak Khana (20)
3,046,00246,035871,Rai Khana (21)
3,046,00246,035872,Kishangarh Urf Chinarthal (19)
3,046,00246,035873,Gehri Bara Singh (18)
3,046,00246,035874,Maisar Khana (17)
3,046,00246,035875,Jatri (25)
3,046,00246,035876,Maur Charat Singh (15)
3,046,00246,035877,Ramnagar Urf Kasaiwara (16)
3,046,00246,035878,Kutiwal Kalan (66)
3,046,00246,035879,Thamangarh (65)
3,046,00246,035880,Kutiwal Khurd (67)
3,046,00246,035881,Ghuman Khurd (69)
3,046,00246,035882,Ramgarh Ghuman (68)
3,046,00246,035883,Sukha Singhwala (70)
3,046,00246,035884,Kotli Khurd (86)
3,046,00246,035885,Kamalu (87)
3,046,00246,035886,Swaich (88)
3,046,00246,035887,Rajgarh Kuba (11)
3,046,00246,035888,Sandoha (12)
3,046,00246,035889,Burj  (14)
3,046,00246,035890,Mansa Kalan (13)
3,046,00246,035891,Mari (26)
3,046,00246,035892,Jodhpur Pakhar (27)
3,046,00246,035893,Burj Sema (50)
3,046,00246,035894,Bangher Mohabat Singh (49)
3,046,00246,035895,Bangher Charat Singh (48)
3,046,00246,035896,Natt (47)
3,046,00246,035897,Bhagibandar (46)
3,046,00246,035898,Lelewala (28)
3,046,00246,035899,Shekhpura (29)
3,046,00246,035900,Gadhianwala Urf Bhagwanpura (30)
3,046,00246,035901,Ram Tirath Jaga (32)
3,046,00246,035902,Fatehgarh Nouabad (33)
3,046,00246,035903,Gurusar Joga (132)
3,046,00246,035904,Sangat Khurd (131)
3,046,00246,035905,Teona Pujarian (130)
3,046,00246,035906,Behman Jassa Singh (133)
3,046,00246,035907,Behman Koer Singh (134)
3,046,00246,035908,Singo (138)
3,046,00246,035909,Lehri (139)
3,046,00246,035910,Menuana (137)
3,046,00246,035911,Mirziana (136)
3,046,00246,035912,Gehlewala (135)
3,046,00246,035913,Kaureana (143)
3,046,00246,035914,Raya (144)
3,046,00246,035915,Kalalwala (145)
3,046,00246,035916,Fatah Balu (146)
3,046,00246,035917,Golewala (142)
3,046,00246,035918,Natheha (141)
